stim_category,stim_position,task_type,food_img,plant_img,block_type,is_task_switch,is_correct,rt,subj_id,trial,group
mixed,4,2,6,8,0,0,1,3237,la_or_2001_09_18_400_f,100,HC
mixed,1,1,7,6,0,1,1,2240,la_or_2001_09_18_400_f,101,HC
mixed,2,1,3,4,0,0,1,1385,la_or_2001_09_18_400_f,102,HC
mixed,3,2,5,2,0,1,1,1363,la_or_2001_09_18_400_f,103,HC
mixed,4,2,6,6,0,0,1,2208,la_or_2001_09_18_400_f,104,HC
mixed,1,1,2,2,0,1,1,2529,la_or_2001_09_18_400_f,105,HC
mixed,2,1,1,6,0,0,1,700,la_or_2001_09_18_400_f,106,HC
mixed,3,2,6,1,0,1,1,1734,la_or_2001_09_18_400_f,107,HC
mixed,4,2,4,4,0,0,1,705,la_or_2001_09_18_400_f,108,HC
mixed,1,1,7,3,0,1,1,1167,la_or_2001_09_18_400_f,109,HC
mixed,2,1,4,7,0,0,1,2010,la_or_2001_09_18_400_f,110,HC
mixed,3,2,3,5,0,1,1,1623,la_or_2001_09_18_400_f,111,HC
mixed,4,2,1,3,0,0,1,1059,la_or_2001_09_18_400_f,112,HC
mixed,1,1,5,5,0,1,1,3046,la_or_2001_09_18_400_f,113,HC
mixed,2,1,8,7,0,0,1,1451,la_or_2001_09_18_400_f,114,HC
mixed,3,2,7,5,0,1,1,4099,la_or_2001_09_18_400_f,115,HC
mixed,4,2,8,4,0,0,1,687,la_or_2001_09_18_400_f,116,HC
mixed,1,1,4,5,0,1,1,1661,la_or_2001_09_18_400_f,117,HC
mixed,2,1,8,1,0,0,1,1332,la_or_2001_09_18_400_f,118,HC
mixed,3,2,4,4,0,1,1,947,la_or_2001_09_18_400_f,119,HC
mixed,4,2,3,7,0,0,1,4020,la_or_2001_09_18_400_f,120,HC
letters,1,1,4,6,1,1,1,1456,an_ma_2001_06_27_832_f,1,HC
letters,2,1,2,1,1,0,1,1072,an_ma_2001_06_27_832_f,2,HC
letters,1,1,4,6,1,0,1,675,an_ma_2001_06_27_832_f,3,HC
letters,2,1,5,4,1,0,1,515,an_ma_2001_06_27_832_f,4,HC
letters,1,1,7,6,1,0,1,1057,an_ma_2001_06_27_832_f,5,HC
letters,2,1,8,8,1,0,1,697,an_ma_2001_06_27_832_f,6,HC
letters,1,1,7,2,1,0,1,562,an_ma_2001_06_27_832_f,7,HC
letters,2,1,8,1,1,0,1,515,an_ma_2001_06_27_832_f,8,HC
letters,1,1,1,7,1,0,1,540,an_ma_2001_06_27_832_f,9,HC
letters,2,1,2,5,1,0,1,766,an_ma_2001_06_27_832_f,10,HC
letters,1,1,5,1,1,0,1,700,an_ma_2001_06_27_832_f,11,HC
letters,2,1,4,2,1,0,1,878,an_ma_2001_06_27_832_f,12,HC
letters,1,1,1,4,1,0,1,1663,an_ma_2001_06_27_832_f,13,HC
letters,2,1,6,7,1,0,1,606,an_ma_2001_06_27_832_f,14,HC
letters,1,1,1,3,1,0,1,597,an_ma_2001_06_27_832_f,15,HC
letters,2,1,4,8,1,0,1,718,an_ma_2001_06_27_832_f,16,HC
letters,1,1,7,1,1,0,1,704,an_ma_2001_06_27_832_f,17,HC
letters,2,1,4,7,1,0,1,648,an_ma_2001_06_27_832_f,18,HC
letters,1,1,5,5,1,0,1,700,an_ma_2001_06_27_832_f,19,HC
letters,2,1,6,2,1,0,1,585,an_ma_2001_06_27_832_f,20,HC
letters,1,1,4,1,1,0,1,540,an_ma_2001_06_27_832_f,21,HC
letters,2,1,5,6,1,0,1,512,an_ma_2001_06_27_832_f,22,HC
letters,1,1,1,5,1,0,1,611,an_ma_2001_06_27_832_f,23,HC
letters,2,1,7,1,1,0,1,815,an_ma_2001_06_27_832_f,24,HC
letters,1,1,1,3,1,0,1,677,an_ma_2001_06_27_832_f,25,HC
letters,2,1,3,6,1,0,1,653,an_ma_2001_06_27_832_f,26,HC
letters,1,1,2,5,1,0,1,812,an_ma_2001_06_27_832_f,27,HC
letters,2,1,5,4,1,0,1,700,an_ma_2001_06_27_832_f,28,HC
letters,1,1,7,7,1,0,1,767,an_ma_2001_06_27_832_f,29,HC
letters,2,1,8,1,1,0,1,542,an_ma_2001_06_27_832_f,30,HC
letters,1,1,1,2,1,0,1,588,an_ma_2001_06_27_832_f,31,HC
letters,2,1,8,5,1,0,1,496,an_ma_2001_06_27_832_f,32,HC
letters,1,1,2,7,1,0,1,791,an_ma_2001_06_27_832_f,33,HC
letters,2,1,4,4,1,0,1,765,an_ma_2001_06_27_832_f,34,HC
letters,1,1,6,8,1,0,1,1009,an_ma_2001_06_27_832_f,35,HC
letters,2,1,5,4,1,0,1,494,an_ma_2001_06_27_832_f,36,HC
letters,1,1,6,7,1,0,1,477,an_ma_2001_06_27_832_f,37,HC
letters,2,1,7,2,1,0,1,587,an_ma_2001_06_27_832_f,38,HC
letters,1,1,5,8,1,0,1,562,an_ma_2001_06_27_832_f,39,HC
letters,2,1,3,7,1,0,1,560,an_ma_2001_06_27_832_f,40,HC
numbers,3,2,2,6,2,1,1,1031,an_ma_2001_06_27_832_f,41,HC
numbers,4,2,5,3,2,0,1,628,an_ma_2001_06_27_832_f,42,HC
numbers,3,2,4,6,2,0,1,747,an_ma_2001_06_27_832_f,43,HC
numbers,4,2,7,5,2,0,1,1037,an_ma_2001_06_27_832_f,44,HC
numbers,3,2,3,6,2,0,1,760,an_ma_2001_06_27_832_f,45,HC
numbers,4,2,2,2,2,0,1,537,an_ma_2001_06_27_832_f,46,HC
numbers,3,2,1,6,2,0,1,496,an_ma_2001_06_27_832_f,47,HC
numbers,4,2,8,3,2,0,1,565,an_ma_2001_06_27_832_f,48,HC
numbers,3,2,6,7,2,0,1,1848,an_ma_2001_06_27_832_f,49,HC
numbers,4,2,8,6,2,0,1,647,an_ma_2001_06_27_832_f,50,HC
numbers,3,2,4,4,2,0,1,559,an_ma_2001_06_27_832_f,51,HC
numbers,4,2,7,2,2,0,1,500,an_ma_2001_06_27_832_f,52,HC
numbers,3,2,6,8,2,0,1,964,an_ma_2001_06_27_832_f,53,HC
numbers,4,2,3,7,2,0,1,778,an_ma_2001_06_27_832_f,54,HC
numbers,3,2,5,3,2,0,1,541,an_ma_2001_06_27_832_f,55,HC
numbers,4,2,2,8,2,0,1,584,an_ma_2001_06_27_832_f,56,HC
numbers,3,2,5,2,2,0,1,1355,an_ma_2001_06_27_832_f,57,HC
numbers,4,2,6,3,2,0,1,496,an_ma_2001_06_27_832_f,58,HC
numbers,3,2,1,7,2,0,1,969,an_ma_2001_06_27_832_f,59,HC
numbers,4,2,7,8,2,0,1,1092,an_ma_2001_06_27_832_f,60,HC
numbers,3,2,3,7,2,0,1,542,an_ma_2001_06_27_832_f,61,HC
numbers,4,2,4,1,2,0,1,626,an_ma_2001_06_27_832_f,62,HC
numbers,3,2,3,4,2,0,1,723,an_ma_2001_06_27_832_f,63,HC
numbers,4,2,2,6,2,0,1,522,an_ma_2001_06_27_832_f,64,HC
numbers,3,2,6,4,2,0,1,654,an_ma_2001_06_27_832_f,65,HC
numbers,4,2,7,2,2,0,1,618,an_ma_2001_06_27_832_f,66,HC
numbers,3,2,5,4,2,0,1,534,an_ma_2001_06_27_832_f,67,HC
numbers,4,2,8,6,2,0,1,592,an_ma_2001_06_27_832_f,68,HC
numbers,3,2,1,5,2,0,1,832,an_ma_2001_06_27_832_f,69,HC
numbers,4,2,8,6,2,0,1,488,an_ma_2001_06_27_832_f,70,HC
numbers,3,2,1,8,2,0,1,495,an_ma_2001_06_27_832_f,71,HC
numbers,4,2,8,5,2,0,1,475,an_ma_2001_06_27_832_f,72,HC
numbers,3,2,6,8,2,0,1,431,an_ma_2001_06_27_832_f,73,HC
numbers,4,2,1,1,2,0,1,541,an_ma_2001_06_27_832_f,74,HC
numbers,3,2,3,3,2,0,1,810,an_ma_2001_06_27_832_f,75,HC
numbers,4,2,2,7,2,0,1,521,an_ma_2001_06_27_832_f,76,HC
numbers,3,2,4,1,2,0,1,633,an_ma_2001_06_27_832_f,77,HC
numbers,4,2,8,8,2,0,1,678,an_ma_2001_06_27_832_f,78,HC
numbers,3,2,6,3,2,0,1,566,an_ma_2001_06_27_832_f,79,HC
numbers,4,2,4,1,2,0,1,746,an_ma_2001_06_27_832_f,80,HC
mixed,1,1,8,3,0,1,2,2703,an_ma_2001_06_27_832_f,81,HC
mixed,2,1,3,6,0,0,1,1303,an_ma_2001_06_27_832_f,82,HC
mixed,3,2,6,2,0,1,1,1510,an_ma_2001_06_27_832_f,83,HC
mixed,4,2,7,5,0,0,1,1755,an_ma_2001_06_27_832_f,84,HC
mixed,1,1,5,2,0,1,1,1237,an_ma_2001_06_27_832_f,85,HC
mixed,2,1,2,6,0,0,1,791,an_ma_2001_06_27_832_f,86,HC
mixed,3,2,6,3,0,1,1,2189,an_ma_2001_06_27_832_f,87,HC
mixed,4,2,2,5,0,0,1,771,an_ma_2001_06_27_832_f,88,HC
mixed,1,1,6,1,0,1,1,1242,an_ma_2001_06_27_832_f,89,HC
mixed,2,1,4,7,0,0,1,723,an_ma_2001_06_27_832_f,90,HC
mixed,3,2,6,5,0,1,1,1628,an_ma_2001_06_27_832_f,91,HC
mixed,4,2,3,2,0,0,1,1558,an_ma_2001_06_27_832_f,92,HC
mixed,1,1,2,7,0,1,2,1717,an_ma_2001_06_27_832_f,93,HC
mixed,2,1,5,2,0,0,1,1487,an_ma_2001_06_27_832_f,94,HC
mixed,3,2,2,4,0,1,1,1014,an_ma_2001_06_27_832_f,95,HC
mixed,4,2,7,5,0,0,1,1019,an_ma_2001_06_27_832_f,96,HC
mixed,1,1,8,4,0,1,1,2120,an_ma_2001_06_27_832_f,97,HC
mixed,2,1,4,7,0,0,1,2005,an_ma_2001_06_27_832_f,98,HC
mixed,3,2,7,2,0,1,2,1302,an_ma_2001_06_27_832_f,99,HC
mixed,4,2,5,6,0,0,1,1041,an_ma_2001_06_27_832_f,100,HC
mixed,1,1,1,2,0,1,1,1062,an_ma_2001_06_27_832_f,101,HC
mixed,2,1,3,3,0,0,1,767,an_ma_2001_06_27_832_f,102,HC
mixed,3,2,7,6,0,1,1,1108,an_ma_2001_06_27_832_f,103,HC
mixed,4,2,6,2,0,0,1,2565,an_ma_2001_06_27_832_f,104,HC
mixed,1,1,2,3,0,1,1,1484,an_ma_2001_06_27_832_f,105,HC
mixed,2,1,1,2,0,0,1,1109,an_ma_2001_06_27_832_f,106,HC
mixed,3,2,7,6,0,1,1,991,an_ma_2001_06_27_832_f,107,HC
mixed,4,2,2,1,0,0,1,1226,an_ma_2001_06_27_832_f,108,HC
mixed,1,1,5,6,0,1,1,1148,an_ma_2001_06_27_832_f,109,HC
mixed,2,1,4,4,0,0,1,811,an_ma_2001_06_27_832_f,110,HC
mixed,3,2,1,3,0,1,1,1988,an_ma_2001_06_27_832_f,111,HC
mixed,4,2,7,6,0,0,1,1175,an_ma_2001_06_27_832_f,112,HC
mixed,1,1,1,7,0,1,1,838,an_ma_2001_06_27_832_f,113,HC
mixed,2,1,4,5,0,0,1,431,an_ma_2001_06_27_832_f,114,HC
mixed,3,2,5,7,0,1,1,1021,an_ma_2001_06_27_832_f,115,HC
mixed,4,2,4,4,0,0,1,593,an_ma_2001_06_27_832_f,116,HC
mixed,1,1,6,5,0,1,1,1221,an_ma_2001_06_27_832_f,117,HC
mixed,2,1,2,8,0,0,1,570,an_ma_2001_06_27_832_f,118,HC
mixed,3,2,3,6,0,1,1,997,an_ma_2001_06_27_832_f,119,HC
mixed,4,2,1,2,0,0,1,549,an_ma_2001_06_27_832_f,120,HC
letters,1,1,1,1,1,1,1,897,fe_ro_1999_10_25_558_f,1,HC
letters,2,1,2,2,1,0,1,1310,fe_ro_1999_10_25_558_f,2,HC
letters,1,1,7,8,1,0,1,833,fe_ro_1999_10_25_558_f,3,HC
letters,2,1,1,1,1,0,1,720,fe_ro_1999_10_25_558_f,4,HC
letters,1,1,4,7,1,0,1,744,fe_ro_1999_10_25_558_f,5,HC
letters,2,1,8,2,1,0,1,1078,fe_ro_1999_10_25_558_f,6,HC
letters,1,1,4,8,1,0,1,656,fe_ro_1999_10_25_558_f,7,HC
letters,2,1,3,4,1,0,1,746,fe_ro_1999_10_25_558_f,8,HC
letters,1,1,2,6,1,0,2,681,fe_ro_1999_10_25_558_f,9,HC
letters,2,1,7,5,1,0,1,669,fe_ro_1999_10_25_558_f,10,HC
letters,1,1,6,7,1,0,1,928,fe_ro_1999_10_25_558_f,11,HC
letters,2,1,5,6,1,0,1,664,fe_ro_1999_10_25_558_f,12,HC
letters,1,1,2,5,1,0,1,573,fe_ro_1999_10_25_558_f,13,HC
letters,2,1,4,6,1,0,1,500,fe_ro_1999_10_25_558_f,14,HC
letters,1,1,6,5,1,0,2,684,fe_ro_1999_10_25_558_f,15,HC
letters,2,1,2,2,1,0,1,875,fe_ro_1999_10_25_558_f,16,HC
letters,1,1,4,3,1,0,1,716,fe_ro_1999_10_25_558_f,17,HC
letters,2,1,8,2,1,0,1,615,fe_ro_1999_10_25_558_f,18,HC
letters,1,1,4,8,1,0,1,691,fe_ro_1999_10_25_558_f,19,HC
letters,2,1,5,1,1,0,1,687,fe_ro_1999_10_25_558_f,20,HC
letters,1,1,8,7,1,0,1,781,fe_ro_1999_10_25_558_f,21,HC
letters,2,1,3,3,1,0,1,885,fe_ro_1999_10_25_558_f,22,HC
letters,1,1,6,4,1,0,1,1012,fe_ro_1999_10_25_558_f,23,HC
letters,2,1,8,8,1,0,1,840,fe_ro_1999_10_25_558_f,24,HC
letters,1,1,5,5,1,0,1,654,fe_ro_1999_10_25_558_f,25,HC
letters,2,1,8,2,1,0,1,670,fe_ro_1999_10_25_558_f,26,HC
letters,1,1,1,4,1,0,1,868,fe_ro_1999_10_25_558_f,27,HC
letters,2,1,6,5,1,0,1,650,fe_ro_1999_10_25_558_f,28,HC
letters,1,1,3,8,1,0,1,722,fe_ro_1999_10_25_558_f,29,HC
letters,2,1,2,4,1,0,1,718,fe_ro_1999_10_25_558_f,30,HC
letters,1,1,7,8,1,0,1,652,fe_ro_1999_10_25_558_f,31,HC
letters,2,1,3,6,1,0,1,653,fe_ro_1999_10_25_558_f,32,HC
letters,1,1,8,8,1,0,1,778,fe_ro_1999_10_25_558_f,33,HC
letters,2,1,7,6,1,0,1,538,fe_ro_1999_10_25_558_f,34,HC
letters,1,1,8,3,1,0,1,517,fe_ro_1999_10_25_558_f,35,HC
letters,2,1,4,4,1,0,1,609,fe_ro_1999_10_25_558_f,36,HC
letters,1,1,3,7,1,0,2,1084,fe_ro_1999_10_25_558_f,37,HC
letters,2,1,6,3,1,0,1,1468,fe_ro_1999_10_25_558_f,38,HC
letters,1,1,8,7,1,0,1,647,fe_ro_1999_10_25_558_f,39,HC
letters,2,1,3,1,1,0,1,582,fe_ro_1999_10_25_558_f,40,HC
numbers,3,2,8,4,2,1,1,933,fe_ro_1999_10_25_558_f,41,HC
numbers,4,2,4,6,2,0,1,809,fe_ro_1999_10_25_558_f,42,HC
numbers,3,2,3,2,2,0,1,601,fe_ro_1999_10_25_558_f,43,HC
numbers,4,2,6,7,2,0,2,1295,fe_ro_1999_10_25_558_f,44,HC
numbers,3,2,8,5,2,0,1,2077,fe_ro_1999_10_25_558_f,45,HC
numbers,4,2,5,3,2,0,1,754,fe_ro_1999_10_25_558_f,46,HC
numbers,3,2,7,6,2,0,1,642,fe_ro_1999_10_25_558_f,47,HC
numbers,4,2,8,1,2,0,1,810,fe_ro_1999_10_25_558_f,48,HC
numbers,3,2,5,4,2,0,1,631,fe_ro_1999_10_25_558_f,49,HC
numbers,4,2,4,2,2,0,1,582,fe_ro_1999_10_25_558_f,50,HC
numbers,3,2,8,3,2,0,1,681,fe_ro_1999_10_25_558_f,51,HC
numbers,4,2,3,1,2,0,1,592,fe_ro_1999_10_25_558_f,52,HC
numbers,3,2,6,4,2,0,1,584,fe_ro_1999_10_25_558_f,53,HC
numbers,4,2,8,3,2,0,1,606,fe_ro_1999_10_25_558_f,54,HC
numbers,3,2,2,1,2,0,1,611,fe_ro_1999_10_25_558_f,55,HC
numbers,4,2,3,7,2,0,1,595,fe_ro_1999_10_25_558_f,56,HC
numbers,3,2,6,2,2,0,1,534,fe_ro_1999_10_25_558_f,57,HC
numbers,4,2,7,1,2,0,1,632,fe_ro_1999_10_25_558_f,58,HC
numbers,3,2,4,4,2,0,1,625,fe_ro_1999_10_25_558_f,59,HC
numbers,4,2,8,8,2,0,1,554,fe_ro_1999_10_25_558_f,60,HC
numbers,3,2,4,6,2,0,1,736,fe_ro_1999_10_25_558_f,61,HC
numbers,4,2,6,7,2,0,1,540,fe_ro_1999_10_25_558_f,62,HC
numbers,3,2,7,2,2,0,1,456,fe_ro_1999_10_25_558_f,63,HC
numbers,4,2,2,1,2,0,1,575,fe_ro_1999_10_25_558_f,64,HC
numbers,3,2,1,8,2,0,1,808,fe_ro_1999_10_25_558_f,65,HC
numbers,4,2,8,3,2,0,1,526,fe_ro_1999_10_25_558_f,66,HC
numbers,3,2,2,6,2,0,1,594,fe_ro_1999_10_25_558_f,67,HC
numbers,4,2,1,7,2,0,1,658,fe_ro_1999_10_25_558_f,68,HC
numbers,3,2,8,5,2,0,1,524,fe_ro_1999_10_25_558_f,69,HC
numbers,4,2,7,1,2,0,1,624,fe_ro_1999_10_25_558_f,70,HC
numbers,3,2,2,5,2,0,1,667,fe_ro_1999_10_25_558_f,71,HC
numbers,4,2,6,4,2,0,1,677,fe_ro_1999_10_25_558_f,72,HC
numbers,3,2,7,6,2,0,1,639,fe_ro_1999_10_25_558_f,73,HC
numbers,4,2,6,4,2,0,1,509,fe_ro_1999_10_25_558_f,74,HC
numbers,3,2,2,7,2,0,1,638,fe_ro_1999_10_25_558_f,75,HC
numbers,4,2,8,8,2,0,1,664,fe_ro_1999_10_25_558_f,76,HC
numbers,3,2,2,6,2,0,1,545,fe_ro_1999_10_25_558_f,77,HC
numbers,4,2,1,2,2,0,1,553,fe_ro_1999_10_25_558_f,78,HC
numbers,3,2,4,3,2,0,2,1359,fe_ro_1999_10_25_558_f,79,HC
numbers,4,2,7,2,2,0,2,915,fe_ro_1999_10_25_558_f,80,HC
mixed,1,1,4,4,0,1,1,1415,fe_ro_1999_10_25_558_f,81,HC
mixed,2,1,3,8,0,0,1,796,fe_ro_1999_10_25_558_f,82,HC
mixed,3,2,8,6,0,1,1,798,fe_ro_1999_10_25_558_f,83,HC
mixed,4,2,7,2,0,0,1,1115,fe_ro_1999_10_25_558_f,84,HC
mixed,1,1,5,3,0,1,1,1491,fe_ro_1999_10_25_558_f,85,HC
mixed,2,1,3,2,0,0,1,927,fe_ro_1999_10_25_558_f,86,HC
mixed,3,2,7,7,0,1,1,1203,fe_ro_1999_10_25_558_f,87,HC
mixed,4,2,3,6,0,0,1,653,fe_ro_1999_10_25_558_f,88,HC
mixed,1,1,2,4,0,1,1,932,fe_ro_1999_10_25_558_f,89,HC
mixed,2,1,5,2,0,0,1,634,fe_ro_1999_10_25_558_f,90,HC
mixed,3,2,1,7,0,1,1,1179,fe_ro_1999_10_25_558_f,91,HC
mixed,4,2,6,5,0,0,1,396,fe_ro_1999_10_25_558_f,92,HC
mixed,1,1,5,3,0,1,2,950,fe_ro_1999_10_25_558_f,93,HC
mixed,2,1,2,4,0,0,1,754,fe_ro_1999_10_25_558_f,94,HC
mixed,3,2,3,8,0,1,1,1336,fe_ro_1999_10_25_558_f,95,HC
mixed,4,2,8,1,0,0,1,658,fe_ro_1999_10_25_558_f,96,HC
mixed,1,1,5,3,0,1,1,1183,fe_ro_1999_10_25_558_f,97,HC
mixed,2,1,3,6,0,0,1,634,fe_ro_1999_10_25_558_f,98,HC
mixed,3,2,8,2,0,1,1,1368,fe_ro_1999_10_25_558_f,99,HC
mixed,4,2,1,6,0,0,1,534,fe_ro_1999_10_25_558_f,100,HC
mixed,1,1,3,3,0,1,1,1378,fe_ro_1999_10_25_558_f,101,HC
mixed,2,1,8,7,0,0,1,652,fe_ro_1999_10_25_558_f,102,HC
mixed,3,2,5,1,0,1,1,827,fe_ro_1999_10_25_558_f,103,HC
mixed,4,2,8,8,0,0,1,547,fe_ro_1999_10_25_558_f,104,HC
mixed,1,1,3,6,0,1,1,1005,fe_ro_1999_10_25_558_f,105,HC
mixed,2,1,5,1,0,0,1,542,fe_ro_1999_10_25_558_f,106,HC
mixed,3,2,2,4,0,1,1,2044,fe_ro_1999_10_25_558_f,107,HC
mixed,4,2,3,6,0,0,1,495,fe_ro_1999_10_25_558_f,108,HC
mixed,1,1,6,4,0,1,1,2124,fe_ro_1999_10_25_558_f,109,HC
mixed,2,1,3,7,0,0,1,834,fe_ro_1999_10_25_558_f,110,HC
mixed,3,2,8,2,0,1,2,771,fe_ro_1999_10_25_558_f,111,HC
mixed,4,2,4,4,0,0,2,1120,fe_ro_1999_10_25_558_f,112,HC
mixed,1,1,7,8,0,1,1,1512,fe_ro_1999_10_25_558_f,113,HC
mixed,2,1,5,2,0,0,1,1906,fe_ro_1999_10_25_558_f,114,HC
mixed,3,2,1,4,0,1,1,1301,fe_ro_1999_10_25_558_f,115,HC
mixed,4,2,8,3,0,0,1,588,fe_ro_1999_10_25_558_f,116,HC
mixed,1,1,2,6,0,1,1,1090,fe_ro_1999_10_25_558_f,117,HC
mixed,2,1,5,3,0,0,1,628,fe_ro_1999_10_25_558_f,118,HC
mixed,3,2,2,6,0,1,1,968,fe_ro_1999_10_25_558_f,119,HC
mixed,4,2,1,2,0,0,1,529,fe_ro_1999_10_25_558_f,120,HC
letters,1,1,7,8,1,1,1,1900,el_ta_2000_01_02_570_f,1,HC
letters,2,1,8,2,1,0,1,1262,el_ta_2000_01_02_570_f,2,HC
letters,1,1,6,1,1,0,1,1100,el_ta_2000_01_02_570_f,3,HC
letters,2,1,1,6,1,0,1,1440,el_ta_2000_01_02_570_f,4,HC
letters,1,1,6,1,1,0,1,845,el_ta_2000_01_02_570_f,5,HC
letters,2,1,8,6,1,0,2,1432,el_ta_2000_01_02_570_f,6,HC
letters,1,1,6,3,1,0,1,1664,el_ta_2000_01_02_570_f,7,HC
letters,2,1,5,5,1,0,1,473,el_ta_2000_01_02_570_f,8,HC
letters,1,1,1,2,1,0,1,777,el_ta_2000_01_02_570_f,9,HC
letters,2,1,6,1,1,0,1,678,el_ta_2000_01_02_570_f,10,HC
letters,1,1,8,2,1,0,1,876,el_ta_2000_01_02_570_f,11,HC
letters,2,1,7,7,1,0,1,707,el_ta_2000_01_02_570_f,12,HC
letters,1,1,2,8,1,0,1,723,el_ta_2000_01_02_570_f,13,HC
letters,2,1,8,5,1,0,1,664,el_ta_2000_01_02_570_f,14,HC
letters,1,1,3,7,1,0,1,851,el_ta_2000_01_02_570_f,15,HC
letters,2,1,2,2,1,0,2,471,el_ta_2000_01_02_570_f,16,HC
letters,1,1,4,5,1,0,1,2635,el_ta_2000_01_02_570_f,17,HC
letters,2,1,1,8,1,0,1,1158,el_ta_2000_01_02_570_f,18,HC
letters,1,1,5,6,1,0,1,969,el_ta_2000_01_02_570_f,19,HC
letters,2,1,8,3,1,0,1,1269,el_ta_2000_01_02_570_f,20,HC
letters,1,1,1,4,1,0,1,854,el_ta_2000_01_02_570_f,21,HC
letters,2,1,3,1,1,0,1,818,el_ta_2000_01_02_570_f,22,HC
letters,1,1,5,4,1,0,1,848,el_ta_2000_01_02_570_f,23,HC
letters,2,1,2,1,1,0,1,958,el_ta_2000_01_02_570_f,24,HC
letters,1,1,4,5,1,0,1,1792,el_ta_2000_01_02_570_f,25,HC
letters,2,1,6,6,1,0,1,952,el_ta_2000_01_02_570_f,26,HC
letters,1,1,8,1,1,0,1,893,el_ta_2000_01_02_570_f,27,HC
letters,2,1,4,6,1,0,1,925,el_ta_2000_01_02_570_f,28,HC
letters,1,1,5,3,1,0,1,917,el_ta_2000_01_02_570_f,29,HC
letters,2,1,8,7,1,0,1,938,el_ta_2000_01_02_570_f,30,HC
letters,1,1,7,6,1,0,1,809,el_ta_2000_01_02_570_f,31,HC
letters,2,1,1,7,1,0,1,833,el_ta_2000_01_02_570_f,32,HC
letters,1,1,4,6,1,0,2,807,el_ta_2000_01_02_570_f,33,HC
letters,2,1,6,7,1,0,1,685,el_ta_2000_01_02_570_f,34,HC
letters,1,1,3,8,1,0,1,742,el_ta_2000_01_02_570_f,35,HC
letters,2,1,8,4,1,0,1,1006,el_ta_2000_01_02_570_f,36,HC
letters,1,1,2,8,1,0,1,885,el_ta_2000_01_02_570_f,37,HC
letters,2,1,1,5,1,0,1,681,el_ta_2000_01_02_570_f,38,HC
letters,1,1,6,3,1,0,1,846,el_ta_2000_01_02_570_f,39,HC
letters,2,1,7,5,1,0,1,759,el_ta_2000_01_02_570_f,40,HC
numbers,3,2,5,3,2,1,1,1819,el_ta_2000_01_02_570_f,41,HC
numbers,4,2,8,1,2,0,1,1215,el_ta_2000_01_02_570_f,42,HC
numbers,3,2,3,5,2,0,1,949,el_ta_2000_01_02_570_f,43,HC
numbers,4,2,2,1,2,0,1,926,el_ta_2000_01_02_570_f,44,HC
numbers,3,2,6,6,2,0,1,727,el_ta_2000_01_02_570_f,45,HC
numbers,4,2,4,8,2,0,1,800,el_ta_2000_01_02_570_f,46,HC
numbers,3,2,3,6,2,0,1,1093,el_ta_2000_01_02_570_f,47,HC
numbers,4,2,7,1,2,0,1,689,el_ta_2000_01_02_570_f,48,HC
numbers,3,2,5,4,2,0,1,721,el_ta_2000_01_02_570_f,49,HC
numbers,4,2,7,6,2,0,1,659,el_ta_2000_01_02_570_f,50,HC
numbers,3,2,5,5,2,0,1,920,el_ta_2000_01_02_570_f,51,HC
numbers,4,2,8,2,2,0,1,684,el_ta_2000_01_02_570_f,52,HC
numbers,3,2,5,8,2,0,1,505,el_ta_2000_01_02_570_f,53,HC
numbers,4,2,1,4,2,0,1,722,el_ta_2000_01_02_570_f,54,HC
numbers,3,2,4,8,2,0,1,699,el_ta_2000_01_02_570_f,55,HC
numbers,4,2,1,2,2,0,1,597,el_ta_2000_01_02_570_f,56,HC
numbers,3,2,6,8,2,0,1,595,el_ta_2000_01_02_570_f,57,HC
numbers,4,2,3,3,2,0,1,626,el_ta_2000_01_02_570_f,58,HC
numbers,3,2,6,5,2,0,1,712,el_ta_2000_01_02_570_f,59,HC
numbers,4,2,5,7,2,0,1,830,el_ta_2000_01_02_570_f,60,HC
numbers,3,2,7,3,2,0,1,793,el_ta_2000_01_02_570_f,61,HC
numbers,4,2,1,8,2,0,1,1691,el_ta_2000_01_02_570_f,62,HC
numbers,3,2,7,5,2,0,1,616,el_ta_2000_01_02_570_f,63,HC
numbers,4,2,5,8,2,0,1,528,el_ta_2000_01_02_570_f,64,HC
numbers,3,2,6,7,2,0,1,571,el_ta_2000_01_02_570_f,65,HC
numbers,4,2,2,5,2,0,1,576,el_ta_2000_01_02_570_f,66,HC
numbers,3,2,1,6,2,0,1,681,el_ta_2000_01_02_570_f,67,HC
numbers,4,2,5,5,2,0,1,609,el_ta_2000_01_02_570_f,68,HC
numbers,3,2,3,7,2,0,1,624,el_ta_2000_01_02_570_f,69,HC
numbers,4,2,4,1,2,0,1,605,el_ta_2000_01_02_570_f,70,HC
numbers,3,2,8,3,2,0,1,599,el_ta_2000_01_02_570_f,71,HC
numbers,4,2,4,6,2,0,1,590,el_ta_2000_01_02_570_f,72,HC
numbers,3,2,5,8,2,0,1,678,el_ta_2000_01_02_570_f,73,HC
numbers,4,2,8,4,2,0,1,744,el_ta_2000_01_02_570_f,74,HC
numbers,3,2,1,6,2,0,1,618,el_ta_2000_01_02_570_f,75,HC
numbers,4,2,4,4,2,0,1,854,el_ta_2000_01_02_570_f,76,HC
numbers,3,2,7,2,2,0,1,620,el_ta_2000_01_02_570_f,77,HC
